pokedex_id,latitude,longitude,local_time,close_to_water,city,weather,temperature,population_density,google_types
1734,98,43.886098,-79.254233,2016-09-05T17:03:10,False,Toronto,Clear,27.3,1631.5426,['store']
1735,98,43.887489,-79.253352,2016-09-05T17:02:00,False,Toronto,Clear,27.3,1631.5426,[]
1736,98,43.887567,-79.251062,2016-09-05T17:01:28,False,Toronto,Clear,27.3,1631.5426,[]
1737,128,43.890867,-79.253969,2016-09-05T17:01:15,False,Toronto,Clear,27.3,1631.5426,['school']
1738,13,43.889769,-79.25405699999999,2016-09-05T16:58:52,False,Toronto,Clear,26.1,1631.5426,['store']
1739,19,43.8905,-79.250093,2016-09-05T16:57:43,False,Toronto,Clear,26.1,1631.5426,[]
1740,41,43.887404,-79.251678,2016-09-05T16:56:49,False,Toronto,Clear,26.1,1631.5426,[]
1741,96,43.886406,-79.248154,2016-09-05T16:55:45,False,Toronto,Clear,26.1,1631.5426,[]
1742,96,43.884207,-79.251414,2016-09-05T16:55:11,False,Toronto,Clear,26.1,1631.5426,[]
1743,17,43.887634999999996,-79.24789,2016-09-05T16:55:10,False,Toronto,Clear,26.1,1631.5426,[]
1744,33,43.890543,-79.251326,2016-09-05T16:51:46,False,Toronto,Clear,26.1,1631.5426,[]
1745,96,43.771547999999996,-79.211497,2016-09-05T16:28:32,True,Toronto,Clear,26.1,3249.4587,"['transit_station', 'electrician']"
1746,124,43.769740000000006,-79.215023,2016-09-05T16:28:29,True,Toronto,Clear,26.1,3249.4587,['laundry']
1747,96,43.769983,-79.209029,2016-09-05T16:28:12,True,Toronto,Clear,26.1,3249.4587,[]
1748,19,43.771766,-79.209118,2016-09-05T16:27:58,True,Toronto,Clear,26.1,3249.4587,"['hair_care', 'beauty_salon', 'store', 'restaurant', 'home_goods_store', 'transit_station', 'electronics_store', 'storage', 'post_office', 'convenience_store', 'pharmacy']"
1749,16,43.773148,-79.214318,2016-09-05T16:26:35,True,Toronto,Clear,26.1,3249.4587,[]
1750,96,43.770302,-79.21705,2016-09-05T16:26:27,True,Toronto,Clear,26.1,3249.4587,['transit_station']
1751,92,43.769687,-79.209029,2016-09-05T16:25:49,True,Toronto,Clear,26.1,3249.4587,[]
1752,96,43.774069,-79.21467,2016-09-05T16:22:41,True,Toronto,Clear,26.1,3249.4587,[]
1753,96,43.769493,-79.21475799999999,2016-09-05T16:22:08,True,Toronto,Clear,26.1,3249.4587,['laundry']
1754,69,43.77193,-79.209294,2016-09-05T16:21:34,True,Toronto,Clear,26.1,3249.4587,"['hair_care', 'beauty_salon', 'store', 'restaurant', 'home_goods_store', 'transit_station', 'electronics_store', 'storage', 'post_office', 'convenience_store', 'pharmacy']"
1755,96,43.771555,-79.21467,2016-09-05T16:21:05,True,Toronto,Clear,26.1,3249.4587,['transit_station']
1756,7,43.771141,-79.213436,2016-09-05T16:19:00,True,Toronto,Clear,26.1,3249.4587,['transit_station']
1757,10,43.77342,-79.21096800000001,2016-09-05T16:17:48,True,Toronto,Clear,26.1,3249.4587,[]
1758,124,43.769239,-79.215199,2016-09-05T16:15:25,True,Toronto,Clear,26.1,3249.4587,"['laundry', 'gym']"
1759,39,43.772219,-79.209999,2016-09-05T16:15:12,True,Toronto,Clear,26.1,3249.4587,"['hair_care', 'beauty_salon', 'store', 'restaurant', 'home_goods_store', 'electronics_store', 'storage', 'post_office', 'convenience_store', 'pharmacy']"
1760,98,43.768518,-79.21229,2016-09-05T16:15:09,True,Toronto,Clear,26.1,3249.4587,[]
1761,96,43.768527,-79.212379,2016-09-05T16:13:35,True,Toronto,Clear,26.1,3249.4587,[]
1762,96,43.769353,-79.214846,2016-09-05T16:13:18,True,Toronto,Clear,26.1,3249.4587,"['laundry', 'gym']"
1763,124,43.770317999999996,-79.21255500000001,2016-09-05T16:13:16,True,Toronto,Clear,26.1,3249.4587,[]
1764,7,43.769937,-79.21088,2016-09-05T16:12:19,True,Toronto,Clear,26.1,3249.4587,[]
1765,16,43.771643,-79.20938199999999,2016-09-05T16:11:40,True,Toronto,Clear,26.1,3249.4587,"['hair_care', 'beauty_salon', 'store', 'restaurant', 'home_goods_store', 'transit_station', 'electronics_store', 'storage', 'electrician', 'post_office', 'convenience_store', 'pharmacy']"
1766,96,43.771463,-79.209823,2016-09-05T16:11:39,True,Toronto,Clear,26.1,3249.4587,"['hair_care', 'beauty_salon', 'store', 'restaurant', 'home_goods_store', 'transit_station', 'electronics_store', 'storage', 'electrician', 'post_office', 'convenience_store', 'pharmacy']"
1767,96,43.768876,-79.21449399999999,2016-09-05T16:10:51,True,Toronto,Clear,26.1,3249.4587,['gym']
1768,41,43.769867,-79.217138,2016-09-05T16:10:16,True,Toronto,Clear,26.1,3249.4587,['transit_station']
1769,41,43.768919,-79.211057,2016-09-05T16:08:59,True,Toronto,Clear,26.1,3249.4587,[]
1770,120,43.705493,-79.396927,2016-09-05T16:03:32,True,Toronto,Clear,24.9,4039.2358,"['lawyer', 'bar', 'restaurant', 'atm', 'physiotherapist', 'doctor']"
1771,96,43.770144,-79.211497,2016-09-05T16:03:12,True,Toronto,Clear,26.1,3249.4587,[]
1772,96,43.770511,-79.214582,2016-09-05T16:02:48,True,Toronto,Clear,26.1,3249.4587,"['transit_station', 'laundry']"
1773,92,43.704769,-79.396311,2016-09-05T16:01:56,True,Toronto,Clear,24.9,4039.2358,"['accounting', 'insurance_agency', 'store', 'lawyer']"
1774,7,43.771557,-79.211585,2016-09-05T16:00:21,True,Toronto,Clear,26.1,3249.4587,"['transit_station', 'electrician']"
1775,96,43.771481,-79.210792,2016-09-05T15:57:44,True,Toronto,Clear,26.1,3249.4587,"['electrician', 'transit_station', 'store', 'home_goods_store']"
1776,19,43.705493,-79.39534300000001,2016-09-05T15:57:30,True,Toronto,Clear,24.9,4039.2358,"['beauty_salon', 'physiotherapist', 'lawyer', 'real_estate_agency']"
1777,116,43.771367,-79.211145,2016-09-05T15:56:55,True,Toronto,Clear,26.1,3249.4587,"['transit_station', 'electrician', 'store', 'home_goods_store']"
1778,128,43.706736,-79.396751,2016-09-05T15:55:45,True,Toronto,Clear,24.9,4039.2358,"['school', 'spa', 'hair_care', 'beauty_salon', 'restaurant', 'dentist', 'gym']"
1779,60,43.769809,-79.212643,2016-09-05T15:55:37,True,Toronto,Clear,26.1,3249.4587,[]
1780,7,43.704489,-79.397279,2016-09-05T15:52:43,True,Toronto,Clear,24.9,4039.2358,"['school', 'bakery', 'dentist', 'store', 'accounting', 'insurance_agency']"
1781,16,43.706069,-79.397542,2016-09-05T15:52:06,True,Toronto,Clear,24.9,4039.2358,"['bar', 'spa', 'hair_care', 'beauty_salon', 'restaurant', 'accounting', 'bank', 'atm', 'insurance_agency']"
1782,92,43.770844,-79.212643,2016-09-05T15:51:09,True,Toronto,Clear,26.1,3249.4587,['transit_station']
1783,96,43.704843,-79.396311,2016-09-05T15:49:54,True,Toronto,Clear,24.9,4039.2358,"['accounting', 'insurance_agency', 'store', 'lawyer']"
1784,41,43.769994,-79.210704,2016-09-05T15:49:34,True,Toronto,Clear,26.1,3249.4587,[]
1785,96,43.705263,-79.396047,2016-09-05T14:28:49,True,Toronto,Clear,24.9,4039.2358,"['accounting', 'insurance_agency', 'lawyer']"
1786,20,43.70532,-79.39745500000001,2016-09-05T14:26:06,True,Toronto,Clear,24.9,4039.2358,"['school', 'bar', 'dentist', 'restaurant', 'accounting', 'atm', 'meal_takeaway', 'doctor']"
1787,16,43.705707000000004,-79.39763,2016-09-05T14:25:24,True,Toronto,Clear,24.9,4039.2358,"['bar', 'spa', 'hair_care', 'beauty_salon', 'restaurant', 'accounting', 'atm', 'insurance_agency', 'doctor']"
1788,96,43.706546,-79.397103,2016-09-05T14:24:16,True,Toronto,Clear,24.9,4039.2358,"['school', 'spa', 'hair_care', 'beauty_salon', 'restaurant', 'meal_delivery', 'gym']"
1789,19,43.705254,-79.39833399999999,2016-09-05T14:16:45,True,Toronto,Clear,24.9,4039.2358,"['real_estate_agency', 'bar', 'hair_care', 'restaurant', 'dentist', 'meal_takeaway', 'movie_theater', 'car_rental', 'doctor']"
1790,88,43.706184,-79.396399,2016-09-05T14:14:12,True,Toronto,Clear,24.9,4039.2358,"['school', 'lawyer', 'secondary_school', 'car_wash', 'restaurant', 'physiotherapist']"
1791,43,43.705863,-79.396927,2016-09-05T14:11:31,True,Toronto,Clear,24.9,4039.2358,"['lawyer', 'bar', 'hair_care', 'beauty_salon', 'restaurant', 'atm', 'physiotherapist', 'doctor']"
1792,21,43.705032,-79.394376,2016-09-05T14:07:20,True,Toronto,Clear,24.9,4039.2358,"['school', 'park']"
1793,90,43.771557,-79.211585,2016-09-05T13:00:21,True,Toronto,Clear,20.3,3249.4587,"['transit_station', 'electrician']"
1794,41,43.771481,-79.210792,2016-09-05T12:57:44,True,Toronto,Clear,20.3,3249.4587,"['electrician', 'transit_station', 'store', 'home_goods_store']"
1795,16,43.771367,-79.211145,2016-09-05T12:56:55,True,Toronto,Clear,20.3,3249.4587,"['transit_station', 'electrician', 'store', 'home_goods_store']"
1796,96,43.769748,-79.215111,2016-09-05T12:55:52,True,Toronto,Clear,20.3,3249.4587,['laundry']
1797,41,43.769451000000004,-79.214318,2016-09-05T12:52:11,True,Toronto,Clear,20.3,3249.4587,['laundry']
1798,96,43.770844,-79.212643,2016-09-05T12:51:09,True,Toronto,Clear,20.3,3249.4587,['transit_station']
1799,96,43.771361999999996,-79.212643,2016-09-05T12:50:55,True,Toronto,Clear,20.3,3249.4587,['transit_station']
1800,92,43.769994,-79.210704,2016-09-05T12:49:34,True,Toronto,Clear,20.3,3249.4587,[]
1801,96,43.771321,-79.21299599999999,2016-09-05T12:48:55,True,Toronto,Clear,20.3,3249.4587,['transit_station']
1802,96,43.768927000000005,-79.211145,2016-09-05T12:48:04,True,Toronto,Clear,20.3,3249.4587,[]
1803,96,43.771575,-79.21255500000001,2016-09-05T12:42:24,True,Toronto,Clear,20.3,3249.4587,['transit_station']
1804,32,43.769566999999995,-79.21475799999999,2016-09-05T12:42:22,True,Toronto,Clear,20.3,3249.4587,['laundry']
1805,92,43.772693,-79.208765,2016-09-05T12:39:14,True,Toronto,Clear,20.3,3249.4587,['beauty_salon']
1806,96,43.76781,-79.215728,2016-09-05T12:37:59,True,Toronto,Clear,20.3,3249.4587,['gym']
1807,96,43.771308000000005,-79.21440600000001,2016-09-05T12:37:41,True,Toronto,Clear,20.3,3249.4587,['transit_station']
1808,96,43.769740000000006,-79.215023,2016-09-05T12:37:34,True,Toronto,Clear,20.3,3249.4587,['laundry']
1809,96,43.769434999999994,-79.214934,2016-09-05T12:37:28,True,Toronto,Clear,20.3,3249.4587,"['laundry', 'gym']"
1810,96,43.771231,-79.20894100000001,2016-09-05T12:34:25,True,Toronto,Clear,20.3,3249.4587,"['school', 'hair_care', 'beauty_salon', 'store', 'restaurant', 'home_goods_store', 'transit_station', 'electronics_store', 'storage', 'post_office', 'primary_school', 'convenience_store', 'pharmacy']"
1811,96,43.773666999999996,-79.211233,2016-09-05T12:34:00,True,Toronto,Clear,20.3,3249.4587,[]
1812,96,43.768974,-79.210087,2016-09-05T12:33:27,True,Toronto,Clear,20.3,3249.4587,[]
1813,90,43.771218,-79.215023,2016-09-05T12:32:54,True,Toronto,Clear,20.3,3249.4587,['transit_station']
1814,98,43.770511,-79.214582,2016-09-05T12:32:48,True,Toronto,Clear,20.3,3249.4587,"['transit_station', 'laundry']"
1815,96,43.769779,-79.209999,2016-09-05T12:32:04,True,Toronto,Clear,20.3,3249.4587,[]
1816,92,43.77264,-79.215199,2016-09-05T12:31:20,True,Toronto,Clear,20.3,3249.4587,[]
1817,10,43.769983,-79.209029,2016-09-05T12:28:12,True,Toronto,Clear,20.3,3249.4587,[]
1818,10,43.773148,-79.214318,2016-09-05T12:26:35,True,Toronto,Clear,20.3,3249.4587,[]
1819,92,43.770302,-79.21705,2016-09-05T12:26:27,True,Toronto,Clear,20.3,3249.4587,['transit_station']
1820,41,43.769687,-79.209029,2016-09-05T12:25:49,True,Toronto,Clear,20.3,3249.4587,[]
1821,96,43.767753000000006,-79.21590400000001,2016-09-05T12:12:33,True,Toronto,Clear,20.3,3249.4587,[]
1822,96,43.766096999999995,-79.20938199999999,2016-09-05T12:11:57,True,Toronto,Clear,20.3,3249.4587,[]
1823,21,43.771643,-79.20938199999999,2016-09-05T12:11:40,True,Toronto,Clear,20.3,3249.4587,"['hair_care', 'beauty_salon', 'store', 'restaurant', 'home_goods_store', 'transit_station', 'electronics_store', 'storage', 'electrician', 'post_office', 'convenience_store', 'pharmacy']"
1824,96,43.771463,-79.209823,2016-09-05T12:11:39,True,Toronto,Clear,20.3,3249.4587,"['hair_care', 'beauty_salon', 'store', 'restaurant', 'home_goods_store', 'transit_station', 'electronics_store', 'storage', 'electrician', 'post_office', 'convenience_store', 'pharmacy']"
1825,124,43.773889000000004,-79.211233,2016-09-05T12:11:12,True,Toronto,Clear,20.3,3249.4587,[]
1826,96,43.768876,-79.21449399999999,2016-09-05T12:10:51,True,Toronto,Clear,20.3,3249.4587,['gym']
1827,96,43.769867,-79.217138,2016-09-05T12:10:16,True,Toronto,Clear,20.3,3249.4587,['transit_station']
1828,16,43.768919,-79.211057,2016-09-05T12:08:59,True,Toronto,Clear,20.3,3249.4587,[]
1829,128,43.766672,-79.20920600000001,2016-09-05T12:08:46,True,Toronto,Clear,20.3,3249.4587,[]
1830,41,43.76781,-79.215728,2016-09-05T12:07:59,True,Toronto,Clear,20.3,3249.4587,['gym']
1831,43,43.769031,-79.209911,2016-09-05T12:06:29,True,Toronto,Clear,20.3,3249.4587,[]
1832,41,43.77162,-79.214582,2016-09-05T12:05:48,True,Toronto,Clear,20.3,3249.4587,['transit_station']
1833,96,43.769362,-79.214934,2016-09-05T12:03:52,True,Toronto,Clear,20.3,3249.4587,"['laundry', 'gym']"
1834,96,43.772006,-79.210087,2016-09-05T12:03:16,True,Toronto,Clear,20.3,3249.4587,"['hair_care', 'beauty_salon', 'store', 'restaurant', 'home_goods_store', 'transit_station', 'electronics_store', 'storage', 'electrician', 'post_office', 'convenience_store', 'pharmacy']"
1835,96,43.770144,-79.211497,2016-09-05T12:03:12,True,Toronto,Clear,20.3,3249.4587,[]
1836,10,43.768896000000005,-79.216256,2016-09-05T12:02:38,True,Toronto,Clear,20.3,3249.4587,['gym']
1837,92,43.766525,-79.213877,2016-09-05T12:02:16,True,Toronto,Clear,20.3,3249.4587,[]
1838,29,43.774225,-79.21088,2016-09-05T12:02:05,True,Toronto,Clear,20.3,3249.4587,[]
1839,96,43.771587,-79.210352,2016-09-05T12:01:35,True,Toronto,Clear,20.3,3249.4587,"['hair_care', 'store', 'restaurant', 'home_goods_store', 'transit_station', 'electronics_store', 'storage', 'electrician', 'post_office', 'convenience_store']"
1840,90,43.774418,-79.212907,2016-09-05T12:01:30,True,Toronto,Clear,20.3,3249.4587,"['clothing_store', 'store']"
1841,41,43.766905,-79.21475799999999,2016-09-05T12:00:44,True,Toronto,Clear,20.3,3249.4587,[]
1842,41,43.771557,-79.211585,2016-09-05T12:00:21,True,Toronto,Clear,20.3,3249.4587,"['transit_station', 'electrician']"
1843,43,43.774274,-79.21449399999999,2016-09-05T12:00:20,True,Toronto,Clear,20.3,3249.4587,"['school', 'primary_school']"
1844,128,43.772315,-79.20867700000001,2016-09-05T12:00:09,True,Toronto,Clear,20.3,3249.4587,"['hair_care', 'beauty_salon', 'store', 'restaurant', 'home_goods_store', 'electronics_store', 'storage', 'post_office', 'convenience_store', 'pharmacy']"
1845,92,43.774126,-79.21449399999999,2016-09-05T11:59:30,True,Toronto,Clear,20.3,3249.4587,[]
1846,96,43.770894,-79.21705,2016-09-05T11:59:00,True,Toronto,Clear,20.3,3249.4587,['transit_station']
1847,96,43.769096999999995,-79.209823,2016-09-05T11:57:54,True,Toronto,Clear,20.3,3249.4587,[]
1848,96,43.771481,-79.210792,2016-09-05T11:57:44,True,Toronto,Clear,20.3,3249.4587,"['electrician', 'transit_station', 'store', 'home_goods_store']"
1849,96,43.769517,-79.210352,2016-09-05T11:57:40,True,Toronto,Clear,20.3,3249.4587,[]
1850,96,43.772902,-79.214846,2016-09-05T11:57:30,True,Toronto,Clear,20.3,3249.4587,[]
1851,41,43.772154,-79.210087,2016-09-05T11:57:15,True,Toronto,Clear,20.3,3249.4587,"['hair_care', 'beauty_salon', 'store', 'restaurant', 'home_goods_store', 'electronics_store', 'storage', 'electrician', 'post_office', 'convenience_store', 'pharmacy']"
1852,12,43.770783,-79.215111,2016-09-05T11:57:01,True,Toronto,Clear,20.3,3249.4587,"['transit_station', 'laundry']"
1853,98,43.771071,-79.215023,2016-09-05T11:56:56,True,Toronto,Clear,20.3,3249.4587,['transit_station']
1854,19,43.771367,-79.211145,2016-09-05T11:56:55,True,Toronto,Clear,20.3,3249.4587,"['transit_station', 'electrician', 'store', 'home_goods_store']"
1855,96,43.769748,-79.215111,2016-09-05T11:55:52,True,Toronto,Clear,20.3,3249.4587,['laundry']
1856,41,43.769809,-79.212643,2016-09-05T11:55:37,True,Toronto,Clear,20.3,3249.4587,[]
1857,96,43.771438,-79.209558,2016-09-05T11:55:31,True,Toronto,Clear,20.3,3249.4587,"['hair_care', 'beauty_salon', 'store', 'restaurant', 'home_goods_store', 'transit_station', 'electronics_store', 'storage', 'electrician', 'post_office', 'convenience_store', 'pharmacy']"
1858,35,43.766046,-79.212731,2016-09-05T11:54:13,True,Toronto,Clear,20.3,3249.4587,[]
1859,29,43.771174,-79.217667,2016-09-05T11:53:31,True,Toronto,Clear,20.3,3249.4587,[]
1860,97,43.769451000000004,-79.214318,2016-09-05T11:52:11,True,Toronto,Clear,20.3,3249.4587,['laundry']
1861,69,43.770844,-79.212643,2016-09-05T11:51:09,True,Toronto,Clear,20.3,3249.4587,['transit_station']
1862,41,43.771361999999996,-79.212643,2016-09-05T11:50:55,True,Toronto,Clear,20.3,3249.4587,['transit_station']
1863,96,43.768148,-79.207619,2016-09-05T11:50:32,True,Toronto,Clear,20.3,3249.4587,['transit_station']
1864,96,43.774237,-79.21255500000001,2016-09-05T11:50:27,True,Toronto,Clear,20.3,3249.4587,"['clothing_store', 'store']"
1865,19,43.771618,-79.209118,2016-09-05T11:49:35,True,Toronto,Clear,20.3,3249.4587,"['hair_care', 'beauty_salon', 'store', 'restaurant', 'home_goods_store', 'transit_station', 'electronics_store', 'storage', 'post_office', 'convenience_store', 'pharmacy']"
1866,92,43.769994,-79.210704,2016-09-05T11:49:34,True,Toronto,Clear,20.3,3249.4587,[]
1867,96,43.77244,-79.21775500000001,2016-09-05T11:49:02,True,Toronto,Clear,20.3,3249.4587,[]
1868,96,43.771321,-79.21299599999999,2016-09-05T11:48:55,True,Toronto,Clear,20.3,3249.4587,['transit_station']
1869,128,43.768927000000005,-79.211145,2016-09-05T11:48:04,True,Toronto,Clear,20.3,3249.4587,[]
1870,96,43.771744,-79.21044,2016-09-05T11:47:55,True,Toronto,Clear,20.3,3249.4587,"['hair_care', 'store', 'restaurant', 'home_goods_store', 'transit_station', 'electronics_store', 'storage', 'electrician', 'post_office', 'convenience_store']"
1871,96,43.766459000000005,-79.213965,2016-09-05T11:47:33,True,Toronto,Clear,20.3,3249.4587,[]
1872,13,43.768506,-79.21449399999999,2016-09-05T11:46:54,True,Toronto,Clear,20.3,3249.4587,['gym']
1873,96,43.771801,-79.210263,2016-09-05T11:46:05,True,Toronto,Clear,20.3,3249.4587,"['hair_care', 'beauty_salon', 'store', 'restaurant', 'home_goods_store', 'transit_station', 'electronics_store', 'storage', 'electrician', 'post_office', 'convenience_store', 'pharmacy']"
1874,96,43.768367,-79.214582,2016-09-05T11:44:50,True,Toronto,Clear,20.3,3249.4587,['gym']
1875,97,43.773666999999996,-79.211233,2016-09-05T11:34:00,True,Toronto,Clear,20.3,3249.4587,[]
1876,17,43.901607,-79.255995,2016-09-05T03:52:59,False,Toronto,Clear,16.0,1177.243,"['transit_station', 'school', 'park', 'store']"
1877,13,43.901990000000005,-79.254586,2016-09-05T03:51:08,False,Toronto,Clear,16.0,1177.243,"['transit_station', 'school', 'park', 'roofing_contractor']"
1878,16,43.899615999999995,-79.255995,2016-09-05T03:51:06,False,Toronto,Clear,16.0,1631.5426,"['transit_station', 'cemetery']"
1879,19,43.901841999999995,-79.254586,2016-09-05T03:50:13,False,Toronto,Clear,16.0,1177.243,"['transit_station', 'school', 'roofing_contractor']"
1880,13,43.9,-79.25537800000001,2016-09-05T03:47:41,False,Toronto,Clear,16.0,1631.5426,['accounting']
1881,13,43.899640999999995,-79.256259,2016-09-05T03:47:07,False,Toronto,Clear,16.0,1631.5426,"['transit_station', 'cemetery']"
1882,19,43.902695,-79.255026,2016-09-05T03:46:58,False,Toronto,Clear,16.0,1177.243,"['transit_station', 'park', 'roofing_contractor']"
1883,16,43.900022,-79.25405699999999,2016-09-05T03:45:12,False,Toronto,Clear,16.0,1177.243,['accounting']
1884,17,43.899158,-79.256612,2016-09-05T03:40:46,False,Toronto,Clear,16.0,1631.5426,"['transit_station', 'cemetery']"
1885,19,43.899006,-79.254233,2016-09-05T03:40:12,False,Toronto,Clear,16.0,1631.5426,"['accounting', 'park', 'tourist_attraction']"
1886,13,43.901924,-79.254674,2016-09-05T03:40:04,False,Toronto,Clear,16.0,1177.243,"['transit_station', 'school', 'park', 'roofing_contractor']"
1887,10,43.901965999999994,-79.255114,2016-09-05T03:39:56,False,Toronto,Clear,16.0,1177.243,"['school', 'park', 'store', 'roofing_contractor', 'transit_station']"
1888,13,43.899542,-79.255995,2016-09-05T03:14:29,False,Toronto,Clear,16.0,1631.5426,"['transit_station', 'cemetery']"
1889,13,43.898778,-79.254938,2016-09-05T03:13:40,False,Toronto,Clear,16.0,1631.5426,"['accounting', 'park', 'tourist_attraction']"
1890,19,43.902023,-79.254938,2016-09-05T03:13:28,False,Toronto,Clear,16.0,1177.243,"['school', 'park', 'store', 'roofing_contractor', 'transit_station']"
1891,16,43.899287,-79.250974,2016-09-05T03:09:30,False,Toronto,Clear,16.0,1631.5426,[]
1892,16,43.902083000000005,-79.251678,2016-09-05T03:09:04,False,Toronto,Clear,16.0,1177.243,[]
1893,19,43.902454,-79.253264,2016-09-05T03:09:01,False,Toronto,Clear,16.0,1177.243,"['transit_station', 'school', 'primary_school', 'roofing_contractor']"
1894,96,43.899891,-79.254233,2016-09-05T03:08:02,False,Toronto,Clear,16.0,1631.5426,['accounting']
1895,13,43.900166999999996,-79.252471,2016-09-05T03:06:53,False,Toronto,Clear,16.0,1177.243,[]
1896,43,43.902528000000004,-79.253264,2016-09-05T03:04:38,False,Toronto,Clear,16.0,1177.243,"['transit_station', 'school', 'primary_school', 'roofing_contractor']"
1897,19,43.901958,-79.255026,2016-09-05T03:04:05,False,Toronto,Clear,16.0,1177.243,"['school', 'park', 'store', 'roofing_contractor', 'transit_station']"
1898,16,43.899276,-79.253969,2016-09-05T03:04:05,False,Toronto,Clear,16.0,1631.5426,"['accounting', 'park', 'tourist_attraction']"
1899,48,43.898625,-79.251767,2016-09-05T03:03:55,False,Toronto,Clear,16.0,1631.5426,[]
1900,92,43.705493,-79.396927,2016-09-05T03:03:32,True,Toronto,Clear,18.3,4039.2358,"['lawyer', 'bar', 'restaurant', 'atm', 'physiotherapist', 'doctor']"
1901,16,43.902097,-79.254938,2016-09-05T03:03:01,False,Toronto,Clear,16.0,1177.243,"['school', 'park', 'store', 'roofing_contractor', 'transit_station']"
1902,21,43.900508,-79.25529,2016-09-05T03:02:32,False,Toronto,Clear,16.0,1177.243,[]
1903,16,43.899336,-79.25537800000001,2016-09-05T03:02:30,False,Toronto,Clear,16.0,1631.5426,"['accounting', 'cemetery']"
1904,96,43.70625,-79.397894,2016-09-05T03:00:31,True,Toronto,Clear,18.3,4039.2358,"['bakery', 'bar', 'spa', 'hair_care', 'beauty_salon', 'restaurant', 'store', 'bank', 'atm', 'insurance_agency', 'meal_delivery']"
1905,13,43.901219,-79.254233,2016-09-05T03:00:13,False,Toronto,Clear,16.0,1177.243,['school']
1906,96,43.707623999999996,-79.39595899999999,2016-09-05T03:00:12,True,Toronto,Clear,18.3,4039.2358,"['insurance_agency', 'lawyer', 'real_estate_agency', 'jewelry_store', 'store', 'restaurant', 'local_government_office', 'embassy', 'physiotherapist', 'hospital', 'pharmacy']"
1907,21,43.901764,-79.252207,2016-09-05T02:59:40,False,Toronto,Clear,16.0,1177.243,[]
1908,13,43.902362,-79.25229499999999,2016-09-05T02:58:55,False,Toronto,Clear,16.0,1177.243,[]
1909,133,43.705493,-79.39534300000001,2016-09-05T02:57:30,True,Toronto,Clear,18.3,4039.2358,"['beauty_salon', 'physiotherapist', 'lawyer', 'real_estate_agency']"
1910,81,43.706736,-79.396751,2016-09-05T02:55:45,True,Toronto,Clear,18.3,4039.2358,"['school', 'spa', 'hair_care', 'beauty_salon', 'restaurant', 'dentist', 'gym']"
1911,19,43.706069,-79.397542,2016-09-05T02:52:06,True,Toronto,Clear,18.3,4039.2358,"['bar', 'spa', 'hair_care', 'beauty_salon', 'restaurant', 'accounting', 'bank', 'atm', 'insurance_agency']"
1912,96,43.707287,-79.397103,2016-09-05T02:49:29,True,Toronto,Clear,18.3,4039.2358,"['school', 'spa', 'hair_care', 'beauty_salon', 'jewelry_store', 'store', 'restaurant', 'travel_agency', 'gym']"
1913,21,43.708143,-79.396751,2016-09-05T02:48:50,True,Toronto,Clear,18.3,4039.2358,"['school', 'lawyer', 'spa', 'jewelry_store', 'store', 'gym', 'lodging', 'pharmacy']"
1914,19,43.900278,-79.25053299999999,2016-09-05T02:41:56,False,Toronto,Clear,16.0,1177.243,[]
1915,133,43.899640999999995,-79.256259,2016-09-05T02:40:36,False,Toronto,Clear,16.0,1631.5426,"['transit_station', 'cemetery']"
1916,13,43.901924,-79.254674,2016-09-05T02:40:04,False,Toronto,Clear,16.0,1177.243,"['transit_station', 'school', 'park', 'roofing_contractor']"
1917,96,43.901965999999994,-79.255114,2016-09-05T02:39:56,False,Toronto,Clear,16.0,1177.243,"['school', 'park', 'store', 'roofing_contractor', 'transit_station']"
1918,17,43.898803,-79.255202,2016-09-05T02:36:53,False,Toronto,Clear,16.0,1631.5426,"['accounting', 'park', 'tourist_attraction']"
1919,133,43.901309999999995,-79.255202,2016-09-05T02:35:16,False,Toronto,Clear,16.0,1177.243,['school']
1920,129,43.897073,-79.25018100000001,2016-09-05T02:34:17,False,Toronto,Clear,16.0,1631.5426,[]
1921,19,43.902573,-79.25529,2016-09-05T02:34:09,False,Toronto,Clear,16.0,1177.243,"['transit_station', 'park', 'store', 'roofing_contractor']"
1922,19,43.901827000000004,-79.255202,2016-09-05T02:33:47,False,Toronto,Clear,16.0,1177.243,"['school', 'park', 'store', 'roofing_contractor', 'transit_station']"
1923,19,43.902335,-79.255114,2016-09-05T02:32:33,False,Toronto,Clear,16.0,1177.243,"['school', 'park', 'store', 'roofing_contractor', 'transit_station']"
1924,48,43.903746000000005,-79.255995,2016-09-05T02:30:12,False,Toronto,Clear,16.0,1177.243,['park']
1925,39,43.901689000000005,-79.25608299999999,2016-09-05T02:29:55,False,Toronto,Clear,16.0,1177.243,"['transit_station', 'school', 'park', 'store']"
1926,16,43.901866999999996,-79.25485,2016-09-05T02:29:30,False,Toronto,Clear,16.0,1177.243,"['transit_station', 'school', 'park', 'roofing_contractor']"
1927,21,43.900672,-79.25546700000001,2016-09-05T02:29:27,False,Toronto,Clear,16.0,1177.243,['school']
1928,16,43.902255,-79.25194300000001,2016-09-05T02:29:16,False,Toronto,Clear,16.0,1177.243,[]
1929,48,43.900236,-79.259431,2016-09-05T02:28:24,False,Toronto,Clear,16.0,1177.243,[]
1930,96,43.897299,-79.257228,2016-09-05T02:28:19,False,Toronto,Clear,16.0,1631.5426,['transit_station']
